Time (sec),Position[2],Position[3],,,,,
1744147846.5248,0.785000000000022,0.784999999999984,,26.1099898815155,,44.9771869177709,44.9771869177687
1744147846.53556,0.785000000000022,0.784999999999984,,26.120751619339,,44.9771869177709,44.9771869177687
1744147846.54632,0.785000000000022,0.784999999999984,,26.1315114498138,,44.9771869177709,44.9771869177687
1744147846.55664,0.78385619526193,0.784997480875801,,26.1418285369873,,44.9116517336912,44.977042582585
1744147846.56824,0.767303801043004,0.784999999999991,,26.1534349918365,,43.96326940411,44.9771869177691
1744147846.5785,0.738597311493164,0.784869894640398,,26.1636881828308,,42.3185087082677,44.9697324297724
1744147846.58895,0.725629312641654,0.784999999999971,,26.1741364002228,,41.5754971053457,44.977186917768
1744147846.59953,0.722008864329322,0.784985386198666,,26.1847240924835,,41.3680606971038,44.9763496086306
1744147846.61011,0.720746492059817,0.78499999999996,,26.1953010559082,,41.2957320938868,44.9771869177673
1744147846.62067,0.720306330066195,0.785000000000002,,26.2058629989624,,41.2705126693502,44.9771869177698
1744147846.63099,0.720152855068909,0.784989818139428,,26.2161769866943,,41.2617191997449,44.9766035401312
1744147846.64151,0.720099341646276,0.784999999999962,,26.2267017364502,,41.2586531064808,44.9771869177675
1744147846.65159,0.720080682669554,0.785000000000002,,26.236781835556,,41.2575840258646,44.9771869177698
1744147846.6619,0.720074176686659,0.784994157531617,,26.2470862865448,,41.2572112605031,44.9768521689893
1744147846.67246,0.720071908190694,0.784999999999973,,26.2576534748077,,41.2570812852584,44.9771869177681
1744147846.68299,0.72007111721506,0.785,,26.268177986145,,41.2570359656929,44.9771869177696
1744147846.69313,0.720070841418911,0.784994082826918,,26.2783243656158,,41.2570201637376,44.9768478887254
1744147846.70494,0.72007074525474,0.784999999999972,,26.2901346683502,,41.2570146539365,44.977186917768
1744147846.7156,0.720070711724368,0.785,,26.3007864952087,,41.2570127327877,44.9771869177696
1744147846.72549,0.720070700033051,0.784994014577147,,26.3106815814972,,41.2570120629245,44.9768439783016
1744147846.73602,0.720070695956541,0.784999999999971,,26.3212108612061,,41.2570118293577,44.977186917768
1744147846.74591,0.720070694535151,0.785,,26.3311002254486,,41.2570117479181,44.9771869177696
1744147846.75683,0.720070694039543,0.784993955114757,,26.3420236110687,,41.2570117195218,44.9768405713576
1744147846.76632,0.720070693866736,0.78499999999997,,26.351509809494,,41.2570117096207,44.9771869177679
1744147846.77622,0.720070693806482,0.785,,26.3614113330841,,41.2570117061684,44.9771869177696
1744147846.78802,0.720070693785472,0.784993907123348,,26.3732078075409,,41.2570117049646,44.9768378216524
1744147846.79787,0.720070693778147,0.784999999999968,,26.383061170578,,41.2570117045449,44.9771869177678
1744147846.81054,0.720070693775592,0.785,,26.395726442337,,41.2570117043986,44.9771869177696
1744147846.82093,0.720070693774701,0.784993873783375,,26.4061181545258,,41.2570117043475,44.9768359114126
1744147846.8316,0.72007069377439,0.784999999999967,,26.4167857170105,,41.2570117043297,44.9771869177677
1744147846.84282,0.72007069377428,0.785,,26.4280078411102,,41.2570117043234,44.9771869177696
1744147846.8541,0.720070693774241,0.784993858830783,,26.4392879009247,,41.2570117043211,44.9768350546922
1744147846.86498,0.720070693774225,0.784999999999966,,26.4501717090607,,41.2570117043202,44.9771869177677
1744147846.87506,0.720070693774218,0.785,,26.4602465629578,,41.2570117043198,44.9771869177696
1744147846.88581,0.720070693774213,0.784993866601289,,26.4710025787353,,41.2570117043195,44.9768354999094
1744147846.89598,0.720070693774209,0.784999999999964,,26.4811737537384,,41.2570117043193,44.9771869177676
1744147846.90599,0.720070693774204,0.78499999330033,,26.491179227829,,41.257011704319,44.9771865339068
1744147846.91651,0.720070693774199,0.784993863954816,,26.5016956329346,,41.2570117043187,44.9768353482777
1744147846.92737,0.720070693774193,0.784999999999963,,26.5125589370728,,41.2570117043184,44.9771869177675
1744147846.93728,0.720070693774186,0.784999936195297,,26.5224664211273,,41.257011704318,44.9771832620294
1744147846.94836,0.720070693774179,0.784993813984898,,26.5335533618927,,41.2570117043176,44.9768324852123
1744147846.95802,0.720070693774171,0.784999999999961,,26.5432057380676,,41.2570117043171,44.9771869177674
1744147846.96816,0.720070693774162,0.784999863705458,,26.5533514022827,,41.2570117043166,44.9771791086676
1744147846.97936,0.720070693774152,0.784993765282003,,26.5645482540131,,41.2570117043161,44.9768296947419
1744147846.98864,0.720070693774142,0.784994311845014,,26.5738344192505,,41.2570117043155,44.9768610104957
1744147846.99987,0.720070693774131,0.784999479507216,,26.5850567817688,,41.2570117043149,44.9771570957299
1744147847.00972,0.72007069377412,0.784994800115499,,26.5949139595032,,41.2570117043142,44.9768889863338
1744147847.0205,0.720070693774108,0.784999375593179,,26.6056864261627,,41.2570117043135,44.9771511418941
1744147847.03055,0.720070693774096,0.784995026297219,,26.6157445907593,,41.2570117043128,44.9769019455917
1744147847.04097,0.720070693774084,0.784999290649967,,26.6261582374573,,41.2570117043121,44.9771462750065
1744147847.05245,0.720070693774072,0.78499526109804,,26.6376397609711,,41.2570117043114,44.9769153986878
1744147847.06226,0.72007069377406,0.784999224210151,,26.6474459171295,,41.2570117043108,44.9771424682855
1744147847.07316,0.720070693774048,0.784995503036444,,26.658350944519,,41.2570117043101,44.9769292607373
1744147847.08426,0.720070693774037,0.784999179595301,,26.6694483757019,,41.2570117043094,44.9771399120429
1744147847.09432,0.720070693774026,0.784995750544641,,26.6795108318329,,41.2570117043088,44.9769434419123
1744147847.10495,0.720070693774016,0.784999159782548,,26.6901359558105,,41.2570117043082,44.9771387768558
1744147847.1152,0.720070693774007,0.784996002168882,,26.7003889083862,,41.2570117043077,44.9769578589194
1744147847.12616,0.720070693773998,0.78499916731434,,26.7113475799561,,41.2570117043072,44.9771392083956
1744147847.13679,0.72007069377399,0.784996256566718,,26.7219841480255,,41.2570117043068,44.9769724348417
1744147847.14679,0.720070693773983,0.784999204204245,,26.7319848537445,,41.2570117043064,44.9771413220315
1744147847.15885,0.720070693773977,0.784996512504482,,26.7440400123596,,41.257011704306,44.9769870989954
1744147847.16969,0.720070693773971,0.784999271843084,,26.7548849582672,,41.2570117043057,44.9771451974515
1744147847.18041,0.720070693773967,0.784996768852548,,26.7656047344208,,41.2570117043054,44.9770017866576
1744147847.19103,0.720070693773963,0.784999370911022,,26.7762169837952,,41.2570117043052,44.9771508736263
1744147847.20162,0.720070693773959,0.784997024581396,,26.786806344986,,41.257011704305,44.9770164388413
1744147847.21253,0.720070693773957,0.784999501304104,,26.7977170944214,,41.2570117043048,44.9771583445995
1744147847.223,0.720070693773954,0.784997278763319,,26.8081908226013,,41.2570117043047,44.9770310023928
1744147847.23391,0.720070693773953,0.784999662088629,,26.819100856781,,41.2570117043046,44.9771675568742
1744147847.24483,0.720070693773952,0.784997530553445,,26.830016374588,,41.2570117043046,44.9770454289043
1744147847.25529,0.720070693773951,0.784999851468554,,26.8404800891876,,41.2570117043045,44.9771784075446
1744147847.26602,0.720070693773951,0.784997779179636,,26.8512072563171,,41.2570117043045,44.9770596741357
1744147847.27653,0.720070693773951,0.78499999999999,,26.8617203235626,,41.2570117043045,44.9771869177691
1744147847.28702,0.720070693773951,0.784999999999991,,26.8722102642059,,41.2570117043045,44.9771869177691
1744147847.29824,0.720070693773951,0.784999999999992,,26.8834271430969,,41.2570117043045,44.9771869177692
1744147847.30824,0.720070693773952,0.784999999999993,,26.8934285640717,,41.2570117043046,44.9771869177692
1744147847.31889,0.720070693773953,0.784999999999994,,26.9040834903717,,41.2570117043046,44.9771869177693
1744147847.32922,0.720070693773954,0.784999999999996,,26.9144062995911,,41.2570117043047,44.9771869177694
1744147847.33981,0.720070693773955,0.784999999999997,,26.9250023365021,,41.2570117043047,44.9771869177695
1744147847.3505,0.720070693773956,0.784999999999998,,26.9356868267059,,41.2570117043048,44.9771869177695
1744147847.36056,0.720070693773957,0.785,,26.9457507133484,,41.2570117043049,44.9771869177696
1744147847.3712,0.720070693773958,0.785000000000004,,26.956395149231,,41.2570117043049,44.9771869177698
1744147847.38175,0.72007069377396,0.785000000000011,,26.9669415950775,,41.257011704305,44.9771869177702
1744147847.39365,0.720070693773961,0.785000000000016,,26.9788377285004,,41.2570117043051,44.9771869177706
1744147847.40409,0.720070693773963,0.785000000000021,,26.9892842769623,,41.2570117043052,44.9771869177708
1744147847.41518,0.720070693773964,0.785000000000023,,27.0003671646118,,41.2570117043053,44.977186917771
1744147847.42566,0.720070693773966,0.785000000000026,,27.0108528137207,,41.2570117043054,44.9771869177711
1744147847.43595,0.720070693773968,0.785000000000029,,27.021143913269,,41.2570117043055,44.9771869177713
1744147847.44717,0.720070693773969,0.785000000000002,,27.032363653183,,41.2570117043056,44.9771869177697
1744147847.4576,0.720070693773971,0.785000000000006,,27.0427935123444,,41.2570117043057,44.9771869177699
1744147847.46732,0.720070693773972,0.785000000000009,,27.0525124073029,,41.2570117043058,44.9771869177702
1744147847.47853,0.720070693773974,0.785000000000014,,27.0637187957764,,41.2570117043058,44.9771869177704
1744147847.48913,0.720070693773975,0.785000000000018,,27.0743172168732,,41.2570117043059,44.9771869177707
1744147847.49924,0.720070693773977,0.785000000000023,,27.084431886673,,41.257011704306,44.9771869177709
1744147847.50961,0.720070693773978,0.785000000000027,,27.0948042869568,,41.2570117043061,44.9771869177712
1744147847.52041,0.72007069377398,0.785000000000032,,27.10560297966,,41.2570117043062,44.9771869177715
1744147847.53021,0.720070693773981,0.785000000000038,,27.1153967380524,,41.2570117043063,44.9771869177718
1744147847.5407,0.720070693773983,0.785000000000044,,27.1258914470673,,41.2570117043063,44.9771869177721
1744147847.5514,0.720070693773984,0.785000000000049,,27.13658618927,,41.2570117043064,44.9771869177724
1744147847.56217,0.720070693773985,0.785000000000055,,27.1473605632782,,41.2570117043065,44.9771869177728
1744147847.57255,0.720070693773987,0.78500000000006,,27.1577441692352,,41.2570117043066,44.9771869177731
1744147847.58418,0.720070693773988,0.785000000000066,,27.1693675518036,,41.2570117043066,44.9771869177734
1744147847.59432,0.720070693773989,0.785000000000071,,27.1795101165771,,41.2570117043067,44.9771869177737
1744147847.60418,0.720070693773991,0.785000000000077,,27.1893668174744,,41.2570117043068,44.977186917774
1744147847.61562,0.720070693773992,0.785000000000082,,27.200813293457,,41.2570117043069,44.9771869177743
1744147847.62651,0.720070693773993,0.785000000000089,,27.2116997241974,,41.2570117043069,44.9771869177747
1744147847.6365,0.720070693773994,0.785000000000096,,27.2216877937317,,41.257011704307,44.9771869177751
1744147847.64729,0.720070693773996,0.785000000000102,,27.2324788570404,,41.2570117043071,44.9771869177755
1744147847.65791,0.720070693773997,0.785000000000109,,27.243097782135,,41.2570117043071,44.9771869177759
1744147847.66812,0.720070693773998,0.785000000000116,,27.2533066272736,,41.2570117043072,44.9771869177763
1744147847.67874,0.720070693773999,0.785000000000122,,27.2639288902283,,41.2570117043073,44.9771869177766
1744147847.69034,0.720070693774,0.785000000000129,,27.2755298614502,,41.2570117043073,44.977186917777
1744147847.7012,0.720070693774001,0.785000000000136,,27.2863874435425,,41.2570117043074,44.9771869177774
1744147847.71193,0.720070693774002,0.785000000000142,,27.2971200942993,,41.2570117043075,44.9771869177778
1744147847.72217,0.720070693774003,0.785000000000149,,27.3073568344116,,41.2570117043075,44.9771869177782
1744147847.73311,0.720070693774004,0.785000000000156,,27.3183000087738,,41.2570117043076,44.9771869177785
1744147847.74338,0.720070693774006,0.785000000000162,,27.3285653591156,,41.2570117043076,44.9771869177789
1744147847.7536,0.720070693774007,0.785000000000169,,27.3387944698334,,41.2570117043077,44.9771869177793
1744147847.76438,0.720070693774008,0.785000000000176,,27.3495657444,,41.2570117043078,44.9771869177797
1744147847.77472,0.720070693774009,0.785000000000182,,27.3599126338959,,41.2570117043078,44.9771869177801
1744147847.78536,0.720070693774009,0.785000000000189,,27.3705508708954,,41.2570117043079,44.9771869177805
1744147847.79633,0.72007069377401,0.785000000000196,,27.3815214633942,,41.2570117043079,44.9771869177808
1744147847.80658,0.720070693774011,0.785000000000202,,27.3917727470398,,41.257011704308,44.9771869177812
1744147847.81715,0.720070693774012,0.785000000000209,,27.4023423194885,,41.257011704308,44.9771869177816
1744147847.82736,0.720070693774013,0.785000000000215,,27.4125468730927,,41.2570117043081,44.977186917782
1744147847.83878,0.720070693774014,0.785000000000221,,27.4239745140076,,41.2570117043081,44.9771869177823
1744147847.84907,0.720070693774014,0.785000000000226,,27.4342601299286,,41.2570117043081,44.9771869177826
1744147847.86082,0.720070693774015,0.785000000000232,,27.446010351181,,41.2570117043082,44.9771869177829
1744147847.87101,0.720070693774016,0.785000000000238,,27.4561984539032,,41.2570117043082,44.9771869177832
1744147847.8814,0.720070693774016,0.785000000000243,,27.4665920734405,,41.2570117043083,44.9771869177836
1744147847.89191,0.720070693774017,0.785000000000249,,27.4770965576172,,41.2570117043083,44.9771869177839
1744147847.90225,0.720070693774018,0.785000000000254,,27.4874353408813,,41.2570117043083,44.9771869177842
1744147847.91368,0.720070693774018,0.78500000000026,,27.4988675117493,,41.2570117043084,44.9771869177845
1744147847.92392,0.720070693774019,0.785000000000265,,27.5091063976288,,41.2570117043084,44.9771869177848
1744147847.93494,0.72007069377402,0.785000000000271,,27.5201315879822,,41.2570117043085,44.9771869177851
1744147847.94583,0.72007069377402,0.785000000000276,,27.5310235023499,,41.2570117043085,44.9771869177855
1744147847.95548,0.720070693774021,0.785000000000282,,27.5406684875488,,41.2570117043085,44.9771869177858
1744147847.96701,0.720070693774022,0.785000000000288,,27.5521988868713,,41.2570117043086,44.9771869177861
1744147847.9775,0.720070693774022,0.785000000000293,,27.5626885890961,,41.2570117043086,44.9771869177864
1744147847.98784,0.720070693774023,0.785000000000298,,27.5730335712433,,41.2570117043086,44.9771869177867
1744147847.99905,0.720070693774023,0.785000000000302,,27.5842444896698,,41.2570117043087,44.9771869177869
1744147848.00914,0.720070693774024,0.785000000000307,,27.5943305492401,,41.2570117043087,44.9771869177872
1744147848.01976,0.720070693774024,0.785000000000311,,27.6049466133118,,41.2570117043087,44.9771869177875
1744147848.03077,0.720070693774025,0.785000000000316,,27.6159586906433,,41.2570117043088,44.9771869177877
1744147848.04139,0.720070693774025,0.78500000000032,,27.6265769004822,,41.2570117043088,44.977186917788
1744147848.05119,0.720070693774026,0.785000000000324,,27.6363832950592,,41.2570117043088,44.9771869177882
1744147848.06179,0.720070693774026,0.785000000000328,,27.6469769477844,,41.2570117043088,44.9771869177884
1744147848.0724,0.720070693774027,0.785000000000331,,27.6575894355774,,41.2570117043089,44.9771869177886
1744147848.08288,0.720070693774027,0.785000000000335,,27.6680660247803,,41.2570117043089,44.9771869177888
